"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"result.1",65.6088860452847,5.60063592615424,0.234618791054263,1.08221788254967,0.19869149496795,2.02257331124601,0,-0.36816347483885,0.621100910083778,3.81188192614594
"result.2",67.8079762295137,4.43151541823199,0.204699381638258,1.18749502979009,0.165517164018051,2.74380389701722,0,-0.443519882579059,1.29563949787616,3.29213206486594
"result.3",68.6298167550526,5.67922028652798,0.209235004068379,1.13185070553725,0.131562302281987,2.40968648219305,0,-0.387815024670683,0.636466322870882,3.44344195434494
"result.4",68.3447427673,4.39874294462141,0.207623402365543,1.14159912170911,0.152173260899945,2.59657497426921,0,-0.418720894456218,1.40666174305803,3.40771026280082
"result.5",66.4157471394852,5.08663495131315,0.229383529192727,1.08699043810564,0.210418837397103,2.11045588836533,0,-0.314516229541284,0.822347381210552,3.6624502734895
"result.6",69.4555559637624,4.70961091970307,0.208549153886278,1.12523767748986,0.187540528541616,2.53309687057687,0,-0.399116277201381,0.849733081553539,3.54073873848939
"result.7",67.9925822893786,5.11062448423091,0.205489689797171,1.16814743834266,0.178876058473759,2.31855658076373,0,-0.424179136646578,1.08675738179648,3.30881376323941
"result.8",68.2426480087312,4.68269432490841,0.20848578596264,1.14587511440473,0.173493303569714,2.5780804107912,0,-0.418484283981048,0.734361882953996,3.26143812410399
"result.9",68.2079537207595,4.68482674196116,0.208980930956648,1.14418694834089,0.173622090286809,2.57625449435403,0,-0.416651055908903,0.731488286458345,3.6084579075969
"result.10",68.2426480087312,4.68269432490841,0.20848578596264,1.14587511440473,0.173493303569714,2.5780804107912,0,-0.418484283981048,0.734361882953996,3.26143812410399
"result.11",68.2079537207595,4.68482674196116,0.208980930956648,1.14418694834089,0.173622090286809,2.57625449435403,0,-0.416651055908903,0.731488286458345,3.6084579075969
"result.12",68.2426480087312,4.68269432490841,0.20848578596264,1.14587511440473,0.173493303569714,2.5780804107912,0,-0.418484283981048,0.734361882953996,3.26143812410399
"result.13",68.2426480087312,4.68269432490841,0.20848578596264,1.14587511440473,0.173493303569714,2.5780804107912,0,-0.418484283981048,0.734361882953996,3.26143812410399
"result.14",68.2426480087312,4.68269432490841,0.20848578596264,1.14587511440473,0.173493303569714,2.5780804107912,0,-0.418484283981048,0.734361882953996,3.26143812410399
"result.15",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.16",67.5688820579407,4.852597910175,0.222465378866173,1.09146147951134,0.172133032622404,2.37901812155598,0,-0.37437393418173,1.12191174863263,4.0023059975673
"result.17",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.18",67.5688820579407,4.852597910175,0.222465378866173,1.09146147951134,0.172133032622404,2.37901812155598,0,-0.37437393418173,1.12191174863263,4.0023059975673
"result.19",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.20",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.21",67.6984544962331,4.93239033623338,0.215936081241209,1.13897049331676,0.179448984400146,2.28314183429279,0,-0.36200932400673,0.614158094078654,3.35087837458195
"result.22",67.3961308304202,5.98332354848445,0.21992387717476,1.09279078486892,0.170895969698945,2.19153136596996,0,-0.383493907201617,0.869434870743341,3.6074895220471
"result.23",67.6916538601952,5.28436965339312,0.224612554608601,1.09047390592989,0.174634690067459,2.55764812252589,0,-0.339913707967975,0.634828462288056,3.724012198392
"result.24",67.387597646617,5.98233422866431,0.220039882791333,1.09244882204623,0.170934877519275,2.19118837275799,0,-0.383970663133185,0.868169003719226,3.5632541429691
"result.25",67.7433881628117,5.2808719626703,0.223872479511407,1.09268551402512,0.174369690139258,2.56151253137773,0,-0.341496153788084,0.639874082702291,3.50919382590157
"result.26",67.3961308304202,5.98332354848445,0.21992387717476,1.09279078486892,0.170895969698945,2.19153136596996,0,-0.383493907201617,0.869434870743341,3.6074895220471
"result.27",67.3961308304202,5.98332354848445,0.21992387717476,1.09279078486892,0.170895969698945,2.19153136596996,0,-0.383493907201617,0.869434870743341,3.6074895220471
"result.28",67.8558599617732,5.67518019921407,0.220660333107418,1.08080606956368,0.176709952069702,2.01310136003701,0,-0.330303011210131,1.04085991809926,3.57860306008379
"result.29",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.30",68.885535326683,4.32173931994791,0.21184526818457,1.11978278591945,0.177419952975689,2.64042045423929,0,-0.384981809882147,1.06000273740531,3.35867816815812
"result.31",67.7788046649563,5.40282708956108,0.226628142868516,1.09269475505745,0.166878131935963,2.36849762576183,0,-0.329161849899022,0.880043630014499,4.07622951515841
"result.32",67.678535860985,5.10250806707263,0.224289694787415,1.07774079304389,0.181256150005945,2.4350022339596,0,-0.319639027291082,0.895555194357457,3.49784473172987
"result.33",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.34",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.35",67.5778056486525,4.69868395054702,0.203725444856409,1.18502446301815,0.180912758693514,2.37715106244587,0,-0.451584598108331,1.26428515162742,3.04693825220743
"result.36",68.4259211538211,4.93769491119121,0.205820249925276,1.13634332578692,0.154412483986898,2.58492051352806,0,-0.418185137882842,1.05285146189027,3.15461949045325
"result.37",68.1948443562621,5.07549897239408,0.213629235038072,1.12228680709987,0.157010701115643,2.60934877446407,0,-0.335326302662357,1.10746115749058,3.0364560148506
"result.38",67.5227098126571,4.90072932728951,0.211938152716939,1.15423821667182,0.148180199473461,2.64027846167969,0,-0.392374699117507,1.22880222518792,3.16104673644384
"result.39",68.2811701402232,4.74790408956714,0.200552022270186,1.18856221758083,0.176949593299578,2.57707786498255,0,-0.432424978746895,0.78763959841022,2.76622127575068
"result.40",68.4259211538211,4.93769491119121,0.205820249925276,1.13634332578692,0.154412483986898,2.58492051352806,0,-0.418185137882842,1.05285146189027,3.15461949045325
"result.41",69.2432800606329,4.71453118028037,0.197906916864683,1.18175510210675,0.152521234198936,2.49160321306922,0,-0.470194950319622,1.4676390872287,3.10086374633809
"result.42",68.1273638394146,5.07634315427694,0.214532887164945,1.11943134140351,0.157248436790868,2.60639874808287,0,-0.334185454110496,1.10212293418127,3.16771108006247
"result.43",67.4961988065274,4.31845059975974,0.221258396153291,1.09283529623758,0.166128498447227,2.47843574752921,0,-0.360798047184882,0.988240300130362,3.75185871133351
"result.44",67.4497134539999,5.05082972678989,0.221694116304735,1.09689628687971,0.166864319070776,2.43588077554465,0,-0.341056973813145,1.10923008750169,3.73952494236231
"result.45",68.3393255247547,4.45570600318765,0.214473247091072,1.1343890269902,0.175561323193801,2.582127498346,0,-0.389694334934893,0.971064654779983,3.64761126380739
"result.46",67.5149857370675,5.04931267392343,0.220762707416779,1.09974109391737,0.166556303506055,2.43974231090899,0,-0.342860466965319,1.11323056389146,3.36177585394182
"result.47",67.5239720524193,4.31842217519186,0.22081152435541,1.09430667769564,0.166020145004223,2.47979504467262,0,-0.359464260471477,0.990670218315475,3.72014181261459
"result.48",67.4961988065274,4.31845059975974,0.221258396153291,1.09283529623758,0.166128498447227,2.47843574752921,0,-0.360798047184882,0.988240300130362,3.75185871133351
"result.49",66.7063935624446,5.55374868583389,0.231375547029913,1.07298801156463,0.187563253545036,2.20280198134782,0,-0.328627910003215,0.803187545335624,3.60880224449321
"result.50",66.6510658482544,4.60108415302412,0.223969295892324,1.10674050869564,0.168821444228475,2.37018132901535,0,-0.348732334005552,1.28200691943774,3.47735993046886
"result.51",65.6408594429776,4.9047289081449,0.231707987534332,1.10682373602315,0.163668873135436,2.36498233048495,0,-0.361674727081482,1.0987449649446,3.53084422300897
"result.52",69.7912096223516,5.02889484107371,0.196432999360782,1.15294577479816,0.133938980207074,2.64106693069192,0,-0.451091061030886,0.899200209673414,3.27677456433618
"result.53",66.3215559574087,5.31752459474836,0.231457387353877,1.0909234781565,0.218544543237113,2.32940013079913,0,-0.33922450479564,1.01282186215231,3.56460175042321
"result.54",68.9030265696012,4.95373189092171,0.201560350403642,1.17125723662764,0.169827892900945,2.44055554332157,0,-0.476521870553482,0.73954497154923,3.50629183531382
"result.55",66.6753313241853,4.60155811978002,0.223599988848151,1.10788137584522,0.168709814858521,2.37143748420633,0,-0.347301975289321,1.28399931637601,3.49916605427098
"result.56",67.4433444923521,5.18805099311303,0.218400927130097,1.11172281827533,0.137118016053378,2.35156363014801,0,-0.377232907949673,0.953621804751684,3.19007613954226
"result.57",65.8095367976687,5.14902517740503,0.240770499786571,1.04769689322308,0.170761663710202,2.10684796118339,0,-0.29492411888381,0.513510107742498,3.8715348636422
"result.58",68.1865687925159,4.89356873779034,0.212675015410383,1.13234773747275,0.175295290157172,2.42688426081445,0,-0.380140284470068,1.1012748839161,3.10597872867389
"result.59",68.5883432869365,4.13605610527423,0.203687227731324,1.16509140072369,0.17590427853637,2.7283505664986,0,-0.406522909912138,1.03464475911004,3.57340829671865
"result.60",68.0362786650124,4.90034552695878,0.214819425840478,1.12537188800061,0.175893033072098,2.41898964369712,0,-0.376983669821078,1.09003437963364,3.62483733298501
"result.61",68.3066505303834,5.13122197933324,0.200637139761479,1.19179929305339,0.159074188873021,2.65442040495188,0,-0.456075818556045,1.1184753344181,3.4465537904135
"result.62",64.8858219486715,4.47046460230031,0.246500663260285,1.06050668808966,0.169143734082434,2.46312110417242,0,-0.284768836234319,0.942072846933456,3.76231426704006
"result.63",67.7451887316826,4.70802541753293,0.208548366290021,1.14129665632434,0.148751279422581,2.44910960408202,0,-0.419914883313916,1.25185103408396,3.22390578072059
"result.64",69.1381248060793,4.97451503178072,0.199151181257799,1.16546632727467,0.153488986576894,2.60985891210594,0,-0.444564371042023,1.01523867400836,3.54716769094884
"result.65",69.610511513824,4.78565754267387,0.19618157338102,1.19290561999511,0.179729108959544,2.38222418208882,0,-0.430447591914988,1.08237070618167,3.12606057903399
"result.66",66.3300945037922,5.539108893427,0.230765759921595,1.0750910666998,0.193479742959036,1.97510940150444,0,-0.308121385099356,0.99302670484968,3.62030762059226
"result.67",67.968836415313,4.88138703054765,0.20820265742248,1.13227915157953,0.175170190687755,2.43844320674724,0,-0.425666048389085,0.99191674576238,3.13380843907388
"result.68",68.8131539106696,4.90624579424281,0.215484658478732,1.09273451471293,0.148074506116876,2.52297642943407,0,-0.324233439360835,0.936979520419301,3.1905129177748
"result.69",67.6310814970735,4.34292377234925,0.214808519529795,1.12375461082337,0.147968869161347,2.47523690727117,0,-0.389078947454081,1.05209962270857,3.28026005002534
"result.70",67.9699702232943,5.3504486084117,0.214840795185912,1.12112856294265,0.17077662395122,2.16027267870655,0,-0.356024211254108,0.787845844168394,3.31519262575232
"result.71",66.3590257706605,5.5381980409833,0.230364359820918,1.07616832630941,0.193342964976635,1.97673590914587,0,-0.30924233581371,0.995361033001845,3.44154638047577
"result.72",66.8843988287785,5.33763318407063,0.228450459910701,1.09570519095667,0.166296074302969,2.3665871078096,0,-0.316421970649959,0.47970460094605,3.63318249113502
"result.73",67.3221288666004,5.46227200853705,0.217574913218178,1.11522637884489,0.18105947445436,2.28368663920882,0,-0.36702136225745,0.807316656796414,3.33494224380168
"result.74",68.3844315648044,5.07659290221185,0.210283347228831,1.14043717438469,0.182403747544743,2.12070949085833,0,-0.376925927281518,1.0530266031988,3.15566283220911
"result.75",69.610511513824,4.78565754267387,0.19618157338102,1.19290561999511,0.179729108959544,2.38222418208882,0,-0.430447591914988,1.08237070618167,3.12606057903399
"result.76",68.1083774636304,4.24419124393504,0.217234666025488,1.10856533829069,0.163506865609034,2.53379219430332,0,-0.392615059942802,1.21206116562138,3.6537741488545
"result.77",68.5937803290691,4.86316938807702,0.198120820700022,1.19490213079692,0.162026545134158,2.41265283939915,0,-0.456865826753245,1.39047315727951,3.08439936134633
"result.78",67.8271609500322,5.57382011650245,0.212070180286952,1.14673832257951,0.170418094722798,2.17283225877895,0,-0.371001756177336,0.945324324981218,3.34206095925956
"result.79",68.9880418883938,5.05456609129003,0.210208600393738,1.12871604656112,0.143660430005817,2.53624138893933,0,-0.372577945025512,1.08700865747315,3.14164895837566
"result.80",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.81",70.5968535704702,4.80243426809141,0.189002675903462,1.2052712465365,0.15121603029741,2.61868236617682,0,-0.429383155329408,1.1280737787955,3.24846933917547
"result.82",66.8843988287785,5.33763318407063,0.228450459910701,1.09570519095667,0.166296074302969,2.3665871078096,0,-0.316421970649959,0.47970460094605,3.63318249113502
"result.83",69.1312617216362,5.14212561664179,0.210569170965429,1.12245080964538,0.16433257000136,2.0811616137213,0,-0.40021446507163,0.640857002192919,3.64558783171146
"result.84",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.85",68.9880418883938,5.05456609129003,0.210208600393738,1.12871604656112,0.143660430005817,2.53624138893933,0,-0.372577945025512,1.08700865747315,3.14164895837566
"result.86",68.2054915586253,4.85387976778092,0.21005761331745,1.12531380613773,0.153033542573091,2.38895868830809,0,-0.382597061626225,0.827850934123192,3.22961153146748
"result.87",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.88",68.3287032989638,5.25965728747472,0.22066635577574,1.09999671384907,0.189082453384131,2.43409566460464,0,-0.338552877700602,1.02211081862277,3.66367447010503
"result.89",68.9880418883938,5.05456609129003,0.210208600393738,1.12871604656112,0.143660430005817,2.53624138893933,0,-0.372577945025512,1.08700865747315,3.14164895837566
"result.90",67.2896286877072,5.24506119230173,0.221687211562075,1.0996510816049,0.177481840048846,2.2468387166897,0,-0.368193605897481,0.703959861062346,3.22892581340566
"result.91",67.6621438631037,4.49793751171466,0.214919172227631,1.11384789709504,0.1527718977763,2.48128965229909,0,-0.401743019431975,1.03718856764898,3.34353842134397
"result.92",68.2054915586253,4.85387976778092,0.21005761331745,1.12531380613773,0.153033542573091,2.38895868830809,0,-0.382597061626225,0.827850934123192,3.22961153146748
"result.93",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.94",68.6762154229456,5.23453505796295,0.201578922640498,1.14913532065255,0.136174102531334,2.20518655821144,0,-0.435614841136297,1.02966000640859,3.16496508090924
"result.95",68.0626506472915,5.54935208560758,0.215221720731944,1.12228109817105,0.156940151170926,2.24669054165093,0,-0.38636589232317,0.658124343607306,3.64004713869385
"result.96",68.1165706770473,4.85498063283835,0.211302171052218,1.1212047638584,0.153352091827485,2.38507999004087,0,-0.379425453274368,0.821639404289548,3.75533374977402
"result.97",67.5395609766706,4.9502225330456,0.215101129854069,1.12192050452432,0.156362371271574,2.35346276914762,0,-0.390005161490027,1.13032792772567,3.36092473928427
"result.98",67.2239795694233,4.77317381258126,0.224724345128337,1.08962822063856,0.18395219548088,2.29435570298622,0,-0.327096668270098,0.99303416032911,3.30114917386767
"result.99",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.100",67.9792937542735,5.10829454563378,0.215189598252897,1.11966730555477,0.177345403457224,2.35916012268444,0,-0.362995197975977,1.06246259186711,3.58757497009209
"result.101",67.6991047698369,4.49983305845681,0.214368651079701,1.1156790295916,0.15262888086674,2.48261328485476,0,-0.400940136325965,1.04017594540071,3.1936070912078
"result.102",67.7631552933454,4.72913669690829,0.224554802126215,1.05796219667327,0.175808930731897,2.40351528948813,0,-0.326083091823812,0.865863076292857,3.58555262755601
