"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"result.1",58.4215804203969,5.68545442693281,0.336387789282871,0.899785382943886,0.212138475825837,2.07446691164688,0,0,0.822458392502313,1
"result.2",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.3",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.4",64.9580273498068,5.52773635269565,0.238279722625098,1.09121867137791,0.158883452391755,2.24759615399152,0,0,0.797996581794336,1
"result.5",62.3419375757384,4.86815223298326,0.279408748289005,0.972616403745352,0.173324186566214,2.28521222406964,0,0,0.78984268239101,1
"result.6",58.3911828684101,5.06746726149675,0.349612233108833,0.87457578586794,0.203926560389463,1.89387249895811,0,14.6737560805034,0.810441710154764,0.98677238817313
"result.7",60.3805809128461,4.653777508716,0.30266820338744,0.932387583650101,0.192004680694632,2.02396098414011,0,0,0.675753385588287,1
"result.8",57.7410185834654,5.38216403283311,0.351607606844885,0.873088466919302,0.232555065006945,1.47406857292856,0,-1.87330222373702,0.813139239788727,1.01162511841113
"result.9",58.7072112439953,5.22007319812282,0.351214290275789,0.841863242362877,0.200525633029638,2.0169117467598,0,0,0.806339484360542,1
"result.10",59.8982162374628,5.77298701136493,0.320099961912973,0.900928126971896,0.174799832058932,1.91366233466582,0,0,0.83945284885989,1
"result.11",59.8915642759488,5.02138605462826,0.316354331571775,0.909726818256285,0.181961211226636,2.11477274432454,0,0,0.790151303459183,1
"result.12",61.2117328421072,5.47989087162326,0.302094112104375,0.943808088687421,0.195059908481826,2.00468041444706,0,0,0.832257168469947,1
"result.13",59.4076332821887,5.57918808699535,0.333931657690114,0.863504959438116,0.231577577634825,1.65288601494595,0,0,0.703748562209295,1
"result.14",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.15",61.1923545311051,6.12824986728096,0.306338766745781,0.93421735451189,0.2243791839454,1.60346589776311,0,-0.150675000007092,0.730591994701712,1.00053780797411
"result.16",62.4812611395541,5.03803328922727,0.26635373181351,0.997040317999648,0.180479001381192,2.03390009481671,0,0,0.80336717381381,1
"result.17",57.2242316194058,5.06836080887227,0.369084082194896,0.818611027207304,0.208385017616491,1.95737612774889,0,0,1.3711621487161,1
"result.18",61.3349073245013,5.39664174132445,0.301312128292301,0.932714214991202,0.200126248278393,2.34838229122516,0,0,0.942639395079062,1
"result.19",62.2688631673561,5.0815566243735,0.281779780226291,0.978114690515388,0.173192815699024,2.32145283450838,0,0,0.771963229614441,1
"result.20",63.7112919915735,5.64509793176993,0.263521393767069,0.999257635354089,0.188516544986725,2.10528939489734,0,0,0.844240499892499,1
"result.21",59.639883208441,5.54577138831637,0.343790877130964,0.819514054816557,0.201055800061281,1.88550134398267,0,0,0.693535623796668,1
"result.22",61.7580565522216,5.41625018557255,0.298222819923172,0.933855721811021,0.185533149726381,2.15520123970294,0,0,0.685488861256192,1
"result.23",58.4761203370927,5.47152471968516,0.340590160536325,0.903997786436867,0.213220908113903,1.60717634660263,0,0,0.766053318805541,1
"result.24",65.5026786802053,5.26893648000468,0.247594391904656,1.02869081383005,0.187902611301063,1.95396441097597,0,0,0.68870014225893,1
"result.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.26",60.9650306135978,5.57241499476011,0.29486181382338,0.969764765791758,0.187246894498649,2.08242947135153,0,0,0.808635085962415,1
"result.27",61.6825082664876,5.00605965772946,0.294859365992598,0.939933982461113,0.20740119241275,2.08863671493487,0,-3.6531929826584,0.739403751600169,0.955027747778361
