"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"Median",60.9409154685333,5.30028397451048,0.299672560298406,0.946298341086422,0.190730660335582,2.07893761319704,0,0,0,0
"2.5%",56.0397859217335,4.53580926832408,0.228728152265312,0.801792265582946,0.150706506161392,1.48859738966482,0,0,0,0
"97.5%",66.65664889544,6.056232187818,0.39261008688546,1.09434910094458,0.245210895214278,2.55950349331308,0,0,0,0
