"","summary.mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.Rhat","summary.n.eff"
"Linf_mu",76.8950985183978,31.5218452772379,16.3502836744621,71.8532817065455,74.4300190147765,77.5549302137016,159.80891865913,1.00096470443979,29000
"Linf_std",83.7495173522228,2382.84654732784,0.0127376340059291,0.125768599745265,1.31684924450641,15.3386719945071,375.895779570366,1.00097427371512,29000
"Linf_tau",555.673434296649,2223.13465032267,7.07725918516712e-06,0.00425034789582459,0.576670694967166,63.2201538836233,6163.43000041369,1.00097427371512,29000
"Shape",61.6497974961732,13.2593246479362,40.7572152656715,51.6022395400403,59.8144826689056,70.3708404292265,91.0851040887774,1.00492420606151,510
"deviance",3936.88871338482,46.7591452053974,3847.00386159348,3905.21140033175,3936.41883106892,3968.0317080934,4029.08616197327,1.00100735965066,29000
"k_mu",0.170798701600786,0.0143705482227238,0.142745791821791,0.161274054659476,0.170686103720026,0.180170007048342,0.199181329268692,1.00230280139255,1600
"k_std",0.0204460018677165,0.00295090591882947,0.0150125758179683,0.0184206601658971,0.0203199965726021,0.022342803955646,0.0265998814420185,1.00410175208597,640
"k_tau",2550.53627141873,783.215528287699,1413.32030385204,2003.2015624083,2421.88066076245,2947.06435023405,4437.00146932802,1.00410175208597,640
"rate",17.7331800108053,3.78585610944494,11.7813177754067,14.8475066305892,17.2113429432305,20.239881846125,26.1280914222888,1.00594772995456,400
"tau",0.127294915082446,0.00979866647431271,0.108940535702741,0.120484923564324,0.126918954235706,0.133736141143387,0.147349013689441,1.00096214988973,29000
"variance",7.90246583129384,0.61017486815595,6.78660803327562,7.47741030547487,7.87904380414972,8.29979362078544,9.17931964947039,1.00096214988973,29000
