"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"result.1",59.9760649605893,5.46410083849325,0.311270401050456,0.967610984121147,0.217356845222182,1.94836032787993,0,0,0,0
"result.2",58.5058126802058,5.44837311411625,0.340600560716889,0.876793148357324,0.208534803293199,1.79864682999357,0,0,0,0
"result.3",64.7483370768149,4.55108283182443,0.240773579347073,1.0665607784175,0.137948453488009,2.74375686939623,0,0,0,0
"result.4",66.5315747626693,5.20087814974412,0.232168618394661,1.08417514244957,0.176364287701802,2.2643048401126,0,0,0,0
"result.5",63.1354709504181,5.70250311845424,0.273097214482049,0.989155064401898,0.184340342433737,2.02279759748014,0,0,0,0
"result.6",59.054682567927,5.37275719001445,0.33880616095761,0.890523507463875,0.205085625310818,2.02879783739709,0,0,0,0
"result.7",61.9429672634727,5.00326972316378,0.28839410277195,0.938609543114131,0.171921511961378,2.29430650305725,0,0,0,0
"result.8",62.3700460040116,5.65150856262385,0.283487055849976,0.974113574374486,0.201656869665105,1.85937423772999,0,0,0,0
"result.9",64.4192405104201,5.32728073350593,0.236011507512826,1.11067923758882,0.171887726766025,2.28847607851243,0,0,0,0
"result.10",65.5430370249994,5.43439588661756,0.241457287102039,1.06541355185707,0.168274481052434,2.17119927394033,0,0,0,0
"result.11",57.3695480650299,5.41128397675831,0.341465805785826,0.9103351898417,0.213351945931242,1.88210850664106,0,0,0,0
"result.12",58.6673404915149,5.71242963949717,0.34974178281132,0.850116401826866,0.22040465021034,1.95480188483667,0,0,0,0
"result.13",64.7162136548375,5.38630388152473,0.255044972877955,1.01535730034135,0.176726631816267,2.12623330677725,0,0,0,0
"result.14",63.0338301022782,5.34976985507714,0.266386864466707,1.00470023359523,0.198506810244649,2.03910803434894,0,0,0,0
"result.15",60.8987237668982,5.25325037876434,0.293044027522282,0.974737437385338,0.185929295362369,2.01680184597367,0,0,0,0
"result.16",62.1070257047765,4.89054133650884,0.284986168794917,0.974581198721739,0.179397464059282,2.29502677049182,0,0,0,0
"result.17",59.4994706981964,4.96793115684317,0.325206654678647,0.874126374930565,0.220816625446685,1.98125450545183,0,0,0,0
"result.18",60.5193897604261,5.14609437463746,0.292973598165898,0.981963482294884,0.19013422518738,2.18921995098347,0,0,0,0
"result.19",60.2425533636013,4.80531431794082,0.309855321226497,0.913925066010597,0.174396268494451,2.39486734309223,0,0,0,0
"result.20",62.5287393069152,4.89994028220362,0.26959149344652,1.01255126790878,0.183672563364023,2.15159375391655,0,0,0,0
"result.21",64.7127253744566,5.55317471192479,0.249890494556246,1.03441714147644,0.191205541651051,2.16079274604878,0,0,0,0
"result.22",60.0876871071662,5.10525655006731,0.310356615004138,0.938377674976555,0.197508001492382,1.99995896990076,0,0,0,0
"result.23",65.121017104209,4.75639868878031,0.243229430890088,1.05033077410288,0.136946941997954,2.77331059169799,0,0,0,0
"result.24",57.6405505476588,6.17498305610705,0.348905009566094,0.873478962901761,0.248766473373137,1.40222310434653,0,0,0,0
"result.25",64.9332964258946,5.33087004043134,0.246385730514907,1.0499461574303,0.156781966172487,2.56657931469534,0,0,0,0
"result.26",60.3078239567738,5.28978233271142,0.307947787519493,0.921173227525399,0.199680780608749,1.93324587553186,0,0,0,0
"result.27",55.0730907192554,5.68604977584681,0.422099671218743,0.777324012435455,0.257841498253909,1.37966124282224,0,0,0,0
"result.28",62.2711444749642,5.26892825908634,0.28551408207108,0.942244473316853,0.189483225740908,2.15327262383897,0,0,0,0
"result.29",60.9125574320388,4.99128029884975,0.304890442274874,0.924214309346591,0.186345055176214,2.03400439569355,0,0,0,0
"result.30",63.0810381369254,5.39918513894165,0.278533040278818,0.96565499403793,0.171512505757828,2.37031401251099,0,0,0,0
