"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"Median",60.9682917011401,5.30203052437385,0.298956236964405,0.947795550890196,0.190849838023066,2.07787868623924,0,0,0,0
"2.5%",56.0609834507448,4.52784355320102,0.227603385688443,0.799296975916764,0.151142197437924,1.49192511597765,0,0,0,0
"97.5%",66.765613977338,6.05545192386395,0.394549588088348,1.09613829614283,0.244292782011306,2.56056314862539,0,0,0,0
