"","summary.mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.Rhat","summary.n.eff"
"p.value[281,1]",0.658130952380952,0.474338782346695,0,0,1,1,1,1.00101609190307,56000
"p.value[282,1]",0.757869047619048,0.428375698274511,0,1,1,1,1,1.00099219729623,84000
"p.value[283,1]",0.8165,0.387078200994224,0,1,1,1,1,1.00098937048595,84000
"p.value[284,1]",0.528511904761905,0.499189380731319,0,0,1,1,1,1.0009854140529,84000
"p.value[285,1]",0.427428571428571,0.494708299184983,0,0,0,1,1,1.00098991704846,84000
"p.value[286,1]",0.534607142857143,0.498803876920793,0,0,1,1,1,1.00099206411542,84000
"p.value[287,1]",0.615821428571429,0.48640334415999,0,0,1,1,1,1.00098516412965,84000
"p.value[288,1]",0.256107142857143,0.436484297899224,0,0,0,1,1,1.00101102621364,66000
"p.value[289,1]",0.85975,0.347248287242048,0,1,1,1,1,1.00100301876686,84000
"p.value[290,1]",0.37797619047619,0.484884510861556,0,0,0,1,1,1.00100026899524,84000
"p.value[291,1]",0.516154761904762,0.499741930186781,0,0,1,1,1,1.00098620782581,84000
"p.value[292,1]",0.497416666666667,0.499996302521676,0,0,0,1,1,1.00098430567406,84000
"p.value[293,1]",0.667297619047619,0.471183774854981,0,0,1,1,1,1.00100350205911,84000
"p.value[294,1]",0.517154761904762,0.499708601953632,0,0,1,1,1,1.0010037568535,84000
"p.value[295,1]",0.711690476190476,0.452978570159124,0,0,1,1,1,1.0010192292479,52000
"p.value[296,1]",0.818107142857143,0.385758495961304,0,1,1,1,1,1.00100623592328,78000
"p.value[297,1]",0.38952380952381,0.487645201211457,0,0,0,1,1,1.00098980987247,84000
"p.value[298,1]",0.734345238095238,0.441683859585314,0,0,1,1,1,1.00101211382563,64000
"p.value[299,1]",0.931583333333333,0.252461056715209,0,1,1,1,1,1.00103578832028,36000
"p.value[300,1]",0.838047619047619,0.368409314533552,0,1,1,1,1,1.00101314075507,62000
"p.value[301,1]",0.305559523809524,0.460646748989788,0,0,0,1,1,1.00103538473943,37000
"p.value[302,1]",0.650119047619048,0.476934984544206,0,0,1,1,1,1.00100559562442,80000
"p.value[303,1]",0.719285714285714,0.449350842075814,0,0,1,1,1,1.00098407145818,84000
"p.value[304,1]",0.685690476190476,0.46424305356746,0,0,1,1,1,1.00098131587732,84000
"p.value[305,1]",0.759869047619048,0.427165366520338,0,1,1,1,1,1.00100887924246,71000
"p.value[306,1]",0.0769642857142857,0.266536358068591,0,0,0,0,1,1.00098120247391,84000
"p.value[307,1]",0.703869047619048,0.456552179767218,0,0,1,1,1,1.00098344640835,84000
"p.value[308,1]",0.182488095238095,0.38624858107401,0,0,0,0,1,1.00098866827241,84000
"p.value[309,1]",0.649869047619048,0.477013602949459,0,0,1,1,1,1.00098252144516,84000
"p.value[310,1]",0.224607142857143,0.417325829033044,0,0,0,0,1,1.00101538187569,58000
"p.value[311,1]",0.0983214285714286,0.297750534300613,0,0,0,0,1,1.00100946931169,69000
"p.value[312,1]",0.918154761904762,0.274130424632773,0,1,1,1,1,1.00106214244994,25000
"p.value[313,1]",0.414452380952381,0.492630179725524,0,0,0,1,1,1.00098810627087,84000
"p.value[314,1]",0.36097619047619,0.48028650461776,0,0,0,1,1,1.00108661381195,19000
"p.value[315,1]",0.336297619047619,0.47244490436794,0,0,0,1,1,1.00100468815208,83000
"p.value[316,1]",0.208809523809524,0.406460420413294,0,0,0,0,1,1.00099533337318,84000
"p.value[317,1]",0.158214285714286,0.364943983421203,0,0,0,0,1,1.00110076044002,17000
"p.value[318,1]",0.471202380952381,0.499172979527463,0,0,0,1,1,1.00102559126764,45000
"p.value[319,1]",0.568785714285714,0.495248872192924,0,0,1,1,1,1.00098487858214,84000
"p.value[320,1]",0.352261904761905,0.477677895237381,0,0,0,1,1,1.00098350846454,84000
"p.value[321,1]",0.529178571428571,0.499150856014082,0,0,1,1,1,1.00098545464918,84000
"p.value[322,1]",0.397130952380952,0.489306457437136,0,0,0,1,1,1.00103646776636,36000
"p.value[323,1]",0.607940476190476,0.488212751902186,0,0,1,1,1,1.00099647376839,84000
"p.value[324,1]",0.450642857142857,0.497560870319425,0,0,0,1,1,1.00103201945096,39000
"p.value[325,1]",0.330190476190476,0.470284338000244,0,0,0,1,1,1.00100446714199,84000
"p.value[326,1]",0.332642857142857,0.471162635958265,0,0,0,1,1,1.00098511729391,84000
"p.value[327,1]",0.461285714285714,0.498501918215486,0,0,0,1,1,1.00099158473615,84000
"p.value[328,1]",0.397857142857143,0.489458566943922,0,0,0,1,1,1.00099030925509,84000
"p.value[329,1]",0.357464285714286,0.479255990587316,0,0,0,1,1,1.00098307693567,84000
"p.value[330,1]",0.382130952380952,0.485911204278232,0,0,0,1,1,1.00098883726651,84000
"p.value[331,1]",0.38977380952381,0.487701772107361,0,0,0,1,1,1.00098545969593,84000
"p.value[332,1]",0.57175,0.494828103929758,0,0,1,1,1,1.00107946637172,20000
"p.value[333,1]",0.897535714285714,0.303259708345909,0,1,1,1,1,1.00098185832837,84000
"p.value[334,1]",0.818833333333333,0.385158501908139,0,1,1,1,1,1.00099527221876,84000
"p.value[335,1]",0.886238095238095,0.31752375350645,0,1,1,1,1,1.00099219646887,84000
"p.value[336,1]",0.915166666666667,0.278635179303678,0,1,1,1,1,1.00105308084832,28000
"p.value[337,1]",0.662642857142857,0.47281070454198,0,0,1,1,1,1.00099744558014,84000
"p.value[338,1]",0.769083333333333,0.421421729344346,0,1,1,1,1,1.0010246566262,45000
"p.value[339,1]",0.479928571428571,0.499599949144286,0,0,0,1,1,1.00101444339126,59000
"p.value[340,1]",0.6025,0.489383899561493,0,0,1,1,1,1.00103094338632,40000
"p.value[341,1]",0.861880952380952,0.345026946033917,0,1,1,1,1,1.00098100155579,84000
"p.value[342,1]",0.64402380952381,0.478810893333093,0,0,1,1,1,1.00107080046032,22000
"p.value[343,1]",0.807678571428571,0.394126560788212,0,1,1,1,1,1.00098829340976,84000
"p.value[344,1]",0.606666666666667,0.488492643748892,0,0,1,1,1,1.00098377111499,84000
"p.value[345,1]",0.686880952380952,0.463765102277439,0,0,1,1,1,1.00099797877043,84000
"p.value[346,1]",0.632559523809524,0.482110713094003,0,0,1,1,1,1.00101492105591,58000
"p.value[347,1]",0.508928571428571,0.499923249998538,0,0,1,1,1,1.00098594380241,84000
"p.value[348,1]",0.717357142857143,0.450286893255957,0,0,1,1,1,1.00098779761306,84000
"p.value[349,1]",0.667821428571429,0.470997461827627,0,0,1,1,1,1.00104349012412,32000
"p.value[350,1]",0.690416666666667,0.462324602014031,0,0,1,1,1,1.0009840136159,84000
"p.value[351,1]",0.460309523809524,0.498425143398166,0,0,0,1,1,1.00106216373164,25000
"p.value[352,1]",0.466857142857143,0.498903311443597,0,0,0,1,1,1.00101257833109,63000
"p.value[353,1]",0.28772619047619,0.45270549983314,0,0,0,1,1,1.00101699559168,55000
"p.value[354,1]",0.112952380952381,0.316536464552122,0,0,0,0,1,1.00098932936534,84000
"p.value[355,1]",0.0425714285714286,0.201890037579862,0,0,0,0,1,1.00099067215569,84000
"p.value[356,1]",0.341190476190476,0.474112023815149,0,0,0,1,1,1.00100953675544,69000
"p.value[357,1]",0.155654761904762,0.362529890656272,0,0,0,0,1,1.00099752667783,84000
"p.value[358,1]",0.52975,0.499117123718796,0,0,1,1,1,1.00109308373128,18000
"p.value[359,1]",0.156666666666667,0.363488369999021,0,0,0,0,1,1.00099714776192,84000
"p.value[360,1]",0.248285714285714,0.432020995204618,0,0,0,0,1,1.00101068616311,67000
"p.value[361,1]",0.322321428571429,0.467368083684663,0,0,0,1,1,1.00101019653395,68000
"p.value[362,1]",0.827083333333333,0.378177465818791,0,1,1,1,1,1.00103163568083,39000
"p.value[363,1]",0.759309523809524,0.42750525913122,0,1,1,1,1,1.00102283487779,47000
"p.value[364,1]",0.565464285714286,0.49569885263383,0,0,1,1,1,1.00098387320911,84000
"p.value[365,1]",0.288309523809524,0.452978570159124,0,0,0,1,1,1.00106023743085,25000
"p.value[366,1]",0.234071428571429,0.42341956642653,0,0,0,0,1,1.00100080996461,84000
"p.value[367,1]",0.120916666666667,0.326032347828338,0,0,0,0,1,1.00101749768139,54000
"p.value[368,1]",0.322833333333333,0.467562375279153,0,0,0,1,1,1.00100369424477,84000
"p.value[369,1]",0.514821428571429,0.499783251886058,0,0,1,1,1,1.00099394129725,84000
"p.value[370,1]",0.455190476190476,0.497991022909142,0,0,0,1,1,1.00099956104552,84000
"p.value[371,1]",0.336297619047619,0.47244490436794,0,0,0,1,1,1.00105659980101,26000
"p.value[372,1]",0.351642857142857,0.477485991798845,0,0,0,1,1,1.00098912083912,84000
"p.value[373,1]",0.357940476190476,0.479397358846657,0,0,0,1,1,1.00105790864832,26000
"p.value[374,1]",0.430488095238095,0.495147466719681,0,0,0,1,1,1.00099118284013,84000
"p.value[375,1]",0.3435,0.474879389580167,0,0,0,1,1,1.00098592674343,84000
"p.value[376,1]",0.499916666666667,0.500002969272563,0,0,0,1,1,1.00101836005085,53000
"p.value[377,1]",0.0744047619047619,0.262430015786713,0,0,0,0,1,1.00099056846914,84000
"p.value[378,1]",0.696392857142857,0.459817749456459,0,0,1,1,1,1.0010059459309,79000
"p.value[379,1]",0.609940476190476,0.487766259623849,0,0,1,1,1,1.00098429924896,84000
"p.value[380,1]",0.559714285714286,0.496424352602774,0,0,1,1,1,1.00098914831931,84000
"p.value[381,1]",0.476654761904762,0.499457675480125,0,0,0,1,1,1.00098616299731,84000
"p.value[382,1]",0.64897619047619,0.477293208291094,0,0,1,1,1,1.00098298254085,84000
"p.value[383,1]",0.482440476190476,0.499694542374408,0,0,0,1,1,1.00098293291813,84000
"p.value[384,1]",0.663035714285714,0.472675380841067,0,0,1,1,1,1.00098265415661,84000
"p.value[385,1]",0.741130952380952,0.438016150192461,0,0,1,1,1,1.00103809240767,35000
"p.value[386,1]",0.521488095238095,0.499541021831037,0,0,1,1,1,1.00100644666094,78000
"p.value[387,1]",0.571833333333333,0.494816013300394,0,0,1,1,1,1.00099677676341,84000
"p.value[1,2]",0.736630952380952,0.440463508131542,0,0,1,1,1,1.00098498987417,84000
"p.value[2,2]",0.285166666666667,0.451496473589197,0,0,0,1,1,1.0009906501501,84000
"p.value[3,2]",0.209428571428571,0.40690320221394,0,0,0,0,1,1.001007293698,75000
"p.value[4,2]",0.496369047619048,0.499989792149563,0,0,0,1,1,1.00098583797066,84000
"p.value[5,2]",0.68447619047619,0.464726915760202,0,0,1,1,1,1.00105009069834,29000
"p.value[6,2]",0.688238095238095,0.463215904189051,0,0,1,1,1,1.00099499310957,84000
"p.value[7,2]",0.754142857142857,0.430596813118968,0,1,1,1,1,1.00099305455,84000
"p.value[8,2]",0.323940476190476,0.467980396262598,0,0,0,1,1,1.00099350888449,84000
"p.value[9,2]",0.331464285714286,0.470742340443063,0,0,0,1,1,1.00098979998055,84000
"p.value[10,2]",0.600916666666667,0.489712856042386,0,0,1,1,1,1.00098428076349,84000
"p.value[11,2]",0.599047619047619,0.490094305817433,0,0,1,1,1,1.00103476447377,37000
"p.value[12,2]",0.443392857142857,0.496788254144317,0,0,0,1,1,1.00098311402412,84000
"p.value[13,2]",0.340357142857143,0.473832070445513,0,0,0,1,1,1.00099049964876,84000
"p.value[14,2]",0.447428571428571,0.497231523760942,0,0,0,1,1,1.00098118853187,84000
"p.value[15,2]",0.121059523809524,0.326198378652126,0,0,0,0,1,1.00106309171782,24000
"p.value[16,2]",0.262261904761905,0.439866913327698,0,0,0,1,1,1.00100376047455,84000
"p.value[17,2]",0.750928571428571,0.432477836047936,0,1,1,1,1,1.00102938217517,41000
"p.value[18,2]",0.371380952380952,0.483176903291465,0,0,0,1,1,1.0009945926792,84000
"p.value[19,2]",0.377892857142857,0.484863531713019,0,0,0,1,1,1.000988864336,84000
"p.value[20,2]",0.252714285714286,0.434571080202746,0,0,0,1,1,1.00098869969823,84000
"p.value[21,2]",0.287464285714286,0.452582598668408,0,0,0,1,1,1.00098123822758,84000
"p.value[22,2]",0.342047619047619,0.474398276306397,0,0,0,1,1,1.00099895702949,84000
"p.value[23,2]",0.2985,0.457602712907205,0,0,0,1,1,1.00101853296497,53000
"p.value[24,2]",0.465595238095238,0.498817877077894,0,0,0,1,1,1.00099580712055,84000
"p.value[25,2]",0.45925,0.498339637152285,0,0,0,1,1,1.00099417278428,84000
"p.value[26,2]",0.441833333333333,0.496608069644673,0,0,0,1,1,1.00099053409556,84000
"p.value[27,2]",0.616809523809524,0.486166996964274,0,0,1,1,1,1.00105702827334,26000
"p.value[28,2]",0.439142857142857,0.496285543108268,0,0,0,1,1,1.00105963564771,25000
"p.value[29,2]",0.365571428571429,0.481592898904855,0,0,0,1,1,1.00099234566846,84000
"p.value[30,2]",0.514142857142857,0.499802914593863,0,0,1,1,1,1.00102744984645,43000
"p.value[31,2]",0.444464285714286,0.496909170721767,0,0,0,1,1,1.00100137641846,84000
"p.value[32,2]",0.338654761904762,0.473255090261102,0,0,0,1,1,1.00098919483907,84000
"p.value[33,2]",0.700821428571429,0.457900917160742,0,0,1,1,1,1.0009875002454,84000
"p.value[34,2]",0.122833333333333,0.328247754376225,0,0,0,0,1,1.00098395584699,84000
"p.value[35,2]",0.361797619047619,0.480523517366792,0,0,0,1,1,1.0010026214785,84000
"p.value[36,2]",0.00435714285714286,0.0658650879345057,0,0,0,0,0,1.0009878870223,84000
"p.value[37,2]",0.445892857142857,0.497066754536201,0,0,0,1,1,1.00101320762236,61000
"p.value[38,2]",0.349904761904762,0.476942478215625,0,0,0,1,1,1.00098566147028,84000
"p.value[39,2]",0.77602380952381,0.416908773927176,0,1,1,1,1,1.00104081160951,33000
"p.value[40,2]",0.985130952380952,0.121029473371121,1,1,1,1,1,1.00101371113477,61000
"p.value[41,2]",0.296440476190476,0.456690270528122,0,0,0,1,1,1.0009968962233,84000
"p.value[42,2]",0.5585,0.496568913127223,0,0,1,1,1,1.00099927842079,84000
"p.value[43,2]",0.927785714285714,0.258843930340765,0,1,1,1,1,1.00100141166039,84000
"p.value[44,2]",0.0721309523809524,0.258706155438731,0,0,0,0,1,1.00101372371256,60000
"p.value[45,2]",0.440166666666667,0.496410017856453,0,0,0,1,1,1.00098451099725,84000
"p.value[46,2]",0.628035714285714,0.483331808320592,0,0,1,1,1,1.00099729705089,84000
"p.value[47,2]",0.218619047619048,0.413311980578218,0,0,0,0,1,1.00099353438263,84000
"p.value[48,2]",0.704809523809524,0.456131051133918,0,0,1,1,1,1.00098593494771,84000
"p.value[49,2]",0.589190476190476,0.491983679078907,0,0,1,1,1,1.00101571419979,57000
"p.value[50,2]",0.932380952380952,0.251092537888268,0,1,1,1,1,1.00098122589322,84000
"p.value[51,2]",0.804154761904762,0.396852309697841,0,1,1,1,1,1.00098420703329,84000
"p.value[52,2]",0.583488095238095,0.49298339850255,0,0,1,1,1,1.00098296109451,84000
"p.value[53,2]",0.464559523809524,0.49874535979838,0,0,0,1,1,1.00107098753298,22000
"p.value[54,2]",0.765964285714286,0.423397133709256,0,1,1,1,1,1.00100480541599,83000
"p.value[55,2]",0.168904761904762,0.374670007436857,0,0,0,0,1,1.00100907987951,70000
"p.value[56,2]",0.921071428571429,0.269628851411795,0,1,1,1,1,1.00103851446578,35000
"p.value[57,2]",0.990464285714286,0.0971848593044413,1,1,1,1,1,1.00098071748359,84000
"p.value[58,2]",0.560452380952381,0.496335010206554,0,0,1,1,1,1.00098145776358,84000
"p.value[59,2]",0.673154761904762,0.469062946432552,0,0,1,1,1,1.00099797977068,84000
"p.value[60,2]",0.319178571428571,0.466161128739768,0,0,0,1,1,1.00100950375915,69000
"p.value[61,2]",0.375821428571429,0.484337150182052,0,0,0,1,1,1.00101897778691,52000
"p.value[62,2]",0.618702380952381,0.485708300566309,0,0,1,1,1,1.0009895224464,84000
"p.value[63,2]",0.12847619047619,0.334621266433676,0,0,0,0,1,1.00099101400925,84000
"p.value[64,2]",0.256940476190476,0.436948899522938,0,0,0,1,1,1.00098218922942,84000
"p.value[65,2]",0.683083333333333,0.465277412126318,0,0,1,1,1,1.00099260523275,84000
"p.value[66,2]",0.214583333333333,0.410535422113023,0,0,0,0,1,1.00100952761737,69000
"p.value[67,2]",0.438345238095238,0.496187082969871,0,0,0,1,1,1.0010649270888,24000
"p.value[68,2]",0.63177380952381,0.482326064637537,0,0,1,1,1,1.00099112947513,84000
"p.value[69,2]",0.497142857142857,0.499994812836512,0,0,0,1,1,1.0009978320011,84000
"p.value[70,2]",0.579738095238095,0.493603825654117,0,0,1,1,1,1.00099300973124,84000
"p.value[71,2]",0.851,0.356090591745802,0,1,1,1,1,1.00099659719751,84000
"p.value[72,2]",0.837916666666667,0.36852943331781,0,1,1,1,1,1.00099840361817,84000
"p.value[73,2]",0.638880952380952,0.480327833537523,0,0,1,1,1,1.00098780806268,84000
"p.value[74,2]",0.537107142857143,0.498624126755363,0,0,1,1,1,1.00104805991634,30000
"p.value[75,2]",0.217464285714286,0.412523449094732,0,0,0,0,1,1.00102078761279,50000
"p.value[76,2]",0.0198095238095238,0.13934610771294,0,0,0,0,0,1.00098366668356,84000
"p.value[77,2]",0.576190476190476,0.49416385790135,0,0,1,1,1,1.00111669594128,15000
"p.value[78,2]",0.867642857142857,0.338880652643147,0,1,1,1,1,1.00106460038109,24000
"p.value[79,2]",0.299547619047619,0.45806259489684,0,0,0,1,1,1.00099399160364,84000
"p.value[80,2]",0.438190476190476,0.496167827968167,0,0,0,1,1,1.00099457629988,84000
"p.value[81,2]",0.563809523809524,0.495914581782432,0,0,1,1,1,1.00102988760635,41000
"p.value[82,2]",0.49222619047619,0.499942540090315,0,0,0,1,1,1.00098853614458,84000
"p.value[83,2]",0.805035714285714,0.396175569063868,0,1,1,1,1,1.00098567628749,84000
"p.value[84,2]",0.628690476190476,0.483157883516171,0,0,1,1,1,1.00098137970389,84000
"p.value[85,2]",0.392238095238095,0.48825219903322,0,0,0,1,1,1.00102477580505,45000
"p.value[86,2]",0.470178571428571,0.499112861021058,0,0,0,1,1,1.00098177542501,84000
"p.value[87,2]",0.46752380952381,0.498947152233505,0,0,0,1,1,1.00098612646332,84000
"p.value[88,2]",0.822642857142857,0.381972935793916,0,1,1,1,1,1.0009843435582,84000
"p.value[89,2]",0.296738095238095,0.456822812962084,0,0,0,1,1,1.00100909885884,70000
"p.value[90,2]",0.817642857142857,0.386140894445474,0,1,1,1,1,1.00098629604854,84000
"p.value[91,2]",0.782083333333333,0.412832922616757,0,1,1,1,1,1.00098508395534,84000
"p.value[92,2]",0.664964285714286,0.472005759174583,0,0,1,1,1,1.00102218081747,48000
"p.value[93,2]",0.630857142857143,0.482575569765464,0,0,1,1,1,1.00107046146117,22000
"p.value[94,2]",0.660392857142857,0.473578717152146,0,0,1,1,1,1.00101201068847,64000
"p.value[95,2]",0.524797619047619,0.499387672049371,0,0,1,1,1,1.00098720213537,84000
"p.value[96,2]",0.461,0.498479646644223,0,0,0,1,1,1.0010279865316,42000
"p.value[97,2]",0.580083333333333,0.493547930395754,0,0,1,1,1,1.00099799553542,84000
"p.value[98,2]",0.293119047619048,0.455195274845,0,0,0,1,1,1.00098833532686,84000
"p.value[99,2]",0.129059523809524,0.335267805302578,0,0,0,0,1,1.00100089412686,84000
"p.value[100,2]",0.905416666666667,0.292640301211242,0,1,1,1,1,1.00099367110573,84000
"p.value[101,2]",0.359571428571429,0.479877648766383,0,0,0,1,1,1.0010634750595,24000
"p.value[102,2]",0.24772619047619,0.431694502630602,0,0,0,0,1,1.00102325291039,47000
"p.value[103,2]",0.674952380952381,0.468395427214778,0,0,1,1,1,1.0009811601749,84000
"p.value[104,2]",0.336869047619048,0.472642520084023,0,0,0,1,1,1.00099571749169,84000
"p.value[105,2]",0.296416666666667,0.456679657092467,0,0,0,1,1,1.00108326274904,20000
"p.value[106,2]",0.38522619047619,0.486651612603594,0,0,0,1,1,1.00098557761465,84000
"p.value[107,2]",0.646678571428571,0.478004306236149,0,0,1,1,1,1.00099097999259,84000
"p.value[108,2]",0.0803690476190476,0.271865304321204,0,0,0,0,1,1.00100573722247,80000
"p.value[109,2]",0.625130952380952,0.484091969131978,0,0,1,1,1,1.00101993683348,51000
"p.value[110,2]",0.258202380952381,0.437648479507995,0,0,0,1,1,1.00098885025155,84000
"p.value[111,2]",0.373130952380952,0.483639358782687,0,0,0,1,1,1.00099535201652,84000
"p.value[112,2]",0.727083333333333,0.445461021919837,0,0,1,1,1,1.00098110921362,84000
"p.value[113,2]",0.347940476190476,0.476319852807303,0,0,0,1,1,1.00098278958493,84000
"p.value[114,2]",0.682261904761905,0.465599805438846,0,0,1,1,1,1.00100558537623,80000
"p.value[115,2]",0.827940476190476,0.377434418130534,0,1,1,1,1,1.0010032510958,84000
"p.value[116,2]",0.548369047619048,0.497657898165035,0,0,1,1,1,1.00098511018236,84000
"p.value[117,2]",0.377535714285714,0.484773448537139,0,0,0,1,1,1.00098119239133,84000
"p.value[118,2]",0.623380952380952,0.48454095346916,0,0,1,1,1,1.00098090410564,84000
"p.value[119,2]",0.430845238095238,0.495197473941474,0,0,0,1,1,1.00099336752455,84000
"p.value[120,2]",0.683035714285714,0.465296147289959,0,0,1,1,1,1.00101165962519,65000
"p.value[121,2]",0.399833333333333,0.489866814214434,0,0,0,1,1,1.00102475483698,45000
"p.value[122,2]",0.503166666666667,0.499992948279023,0,0,1,1,1,1.0009827735443,84000
"p.value[123,2]",0.249666666666667,0.432822656992653,0,0,0,0,1,1.00098547240494,84000
"p.value[124,2]",0.361654761904762,0.480482407034335,0,0,0,1,1,1.00100505869303,82000
"p.value[125,2]",0.553154761904762,0.497169502158267,0,0,1,1,1,1.00098415477813,84000
"p.value[126,2]",0.700535714285714,0.458026118001161,0,0,1,1,1,1.00099528669435,84000
"p.value[127,2]",0.651809523809524,0.476399591041657,0,0,1,1,1,1.00100014602707,84000
"p.value[128,2]",0.392821428571429,0.48838058243329,0,0,0,1,1,1.00100552273432,80000
"p.value[129,2]",0.298869047619048,0.457765043033339,0,0,0,1,1,1.00098620989891,84000
"p.value[130,2]",0.346880952380952,0.475980308801117,0,0,0,1,1,1.0010033101082,84000
"p.value[131,2]",0.393428571428571,0.488513430346161,0,0,0,1,1,1.00099931364704,84000
"p.value[132,2]",0.483738095238095,0.499738455125454,0,0,0,1,1,1.00100049568412,84000
"p.value[133,2]",0.547285714285714,0.497762002197598,0,0,1,1,1,1.00100926888201,70000
"p.value[134,2]",0.445654761904762,0.497040779174384,0,0,0,1,1,1.00100166289072,84000
"p.value[135,2]",0.773821428571429,0.418358588860161,0,1,1,1,1,1.00098181399499,84000
"p.value[136,2]",0.557261904761905,0.496713208454991,0,0,1,1,1,1.00100476461495,83000
"p.value[137,2]",0.574678571428571,0.49439460029714,0,0,1,1,1,1.00099360627464,84000
"p.value[138,2]",0.606369047619048,0.488557537285005,0,0,1,1,1,1.00099284247797,84000
"p.value[139,2]",0.565202380952381,0.495733371009185,0,0,1,1,1,1.00098719897996,84000
"p.value[140,2]",0.917761904761905,0.27472875614358,0,1,1,1,1,1.00103540774661,37000
"p.value[141,2]",0.761726190476191,0.426030001234304,0,1,1,1,1,1.00106307688522,24000
"p.value[142,2]",0.630309523809524,0.482723732665351,0,0,1,1,1,1.00098620277262,84000
"p.value[143,2]",0.613940476190476,0.486847398634102,0,0,1,1,1,1.0009916894714,84000
"p.value[144,2]",0.736869047619048,0.440335511352617,0,0,1,1,1,1.00099821058933,84000
"p.value[145,2]",0.482785714285714,0.499706554955461,0,0,0,1,1,1.00101458236248,59000
"p.value[146,2]",0.231619047619048,0.42186939108521,0,0,0,0,1,1.00098847251341,84000
"p.value[147,2]",0.462071428571429,0.498562315632841,0,0,0,1,1,1.00100175271561,84000
"p.value[148,2]",0.135702380952381,0.34247429253826,0,0,0,0,1,1.00098202316006,84000
"p.value[149,2]",0.907535714285714,0.289681964535857,0,1,1,1,1,1.00099043601186,84000
"p.value[150,2]",0.453071428571429,0.497795800696953,0,0,0,1,1,1.00103518624112,37000
"p.value[151,2]",0.594059523809524,0.49107603981628,0,0,1,1,1,1.00098794896534,84000
"p.value[152,2]",0.230857142857143,0.421383716236088,0,0,0,0,1,1.00100985478778,68000
"p.value[153,2]",0.549130952380952,0.497583256357557,0,0,1,1,1,1.00102730239437,43000
"p.value[154,2]",0.422392857142857,0.493943352928034,0,0,0,1,1,1.00099332298617,84000
"p.value[155,2]",0.85597619047619,0.351115962983613,0,1,1,1,1,1.00098543509839,84000
"p.value[156,2]",0.545119047619048,0.49796307446708,0,0,1,1,1,1.00098116399994,84000
"p.value[157,2]",0.417630952380952,0.493171608519301,0,0,0,1,1,1.00099181354445,84000
"p.value[158,2]",0.512309523809524,0.499851427971959,0,0,1,1,1,1.00099478709632,84000
"p.value[159,2]",0.437869047619048,0.496127680165274,0,0,0,1,1,1.00099733815762,84000
"p.value[160,2]",0.403511904761905,0.490604640081139,0,0,0,1,1,1.00101145219574,65000
"p.value[161,2]",0.615642857142857,0.486445831116116,0,0,1,1,1,1.00100234339268,84000
"p.value[162,2]",0.694119047619048,0.46078229455391,0,0,1,1,1,1.00100502353075,82000
"p.value[163,2]",0.313785714285714,0.464033191927304,0,0,0,1,1,1.00099111469299,84000
"p.value[164,2]",0.526333333333333,0.499309046108794,0,0,1,1,1,1.00100166681351,84000
"p.value[165,2]",0.585535714285714,0.492632246921573,0,0,1,1,1,1.00101398622754,60000
"p.value[166,2]",0.346071428571429,0.475719128319452,0,0,0,1,1,1.00100462763891,83000
"p.value[167,2]",0.421011904761905,0.493724399600073,0,0,0,1,1,1.00118722011871,9700
"p.value[168,2]",0.29377380952381,0.455492292230134,0,0,0,1,1,1.00098787398594,84000
"p.value[169,2]",0.3805,0.485512673594529,0,0,0,1,1,1.00099563461446,84000
"p.value[170,2]",0.368595238095238,0.482426739733788,0,0,0,1,1,1.00102049762054,50000
"p.value[171,2]",0.407345238095238,0.491343025919585,0,0,0,1,1,1.00099599043382,84000
"p.value[172,2]",0.502940476190476,0.499994329690594,0,0,1,1,1,1.00101786423345,54000
"p.value[173,2]",0.542297619047619,0.498210664628812,0,0,1,1,1,1.00098420863528,84000
"p.value[174,2]",0.467535714285714,0.498947926974384,0,0,0,1,1,1.00099121640226,84000
"p.value[175,2]",0.439130952380952,0.496284083121454,0,0,0,1,1,1.00098277118298,84000
"p.value[176,2]",0.456952380952381,0.498146420903826,0,0,0,1,1,1.00100433092549,84000
"p.value[177,2]",0.640178571428571,0.479950737478771,0,0,1,1,1,1.00098111881547,84000
"p.value[178,2]",0.524678571428571,0.499393569329528,0,0,1,1,1,1.00098310862426,84000
"p.value[179,2]",0.242238095238095,0.428440177508301,0,0,0,0,1,1.00108405933935,19000
"p.value[180,2]",0.737190476190476,0.440162452361212,0,0,1,1,1,1.00099308849484,84000
"p.value[181,2]",0.259464285714286,0.43834331019401,0,0,0,1,1,1.00099705802797,84000
"p.value[182,2]",0.663809523809524,0.472407765266679,0,0,1,1,1,1.00100126300358,84000
"p.value[183,2]",0.586464285714286,0.492470115357166,0,0,1,1,1,1.0010429852492,32000
"p.value[184,2]",0.545595238095238,0.497919698083472,0,0,1,1,1,1.00100002310074,84000
"p.value[185,2]",0.374095238095238,0.483891287831236,0,0,0,1,1,1.00102317945603,47000
"p.value[186,2]",0.939761904761905,0.237928857120006,0,1,1,1,1,1.0009967209115,84000
"p.value[187,2]",0.319797619047619,0.466400784238489,0,0,0,1,1,1.00099887886054,84000
"p.value[188,2]",0.486321428571429,0.499815836766037,0,0,0,1,1,1.00101047869019,67000
"p.value[189,2]",0.510535714285714,0.499891961956719,0,0,1,1,1,1.00100347646916,84000
"p.value[190,2]",0.768547619047619,0.421763315111712,0,1,1,1,1,1.00098601693136,84000
