"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"result.1",58.7292260677402,4.59843550830942,0.336218176721342,0.882922321913103,0.185095093934386,2.0235675903074,0,0,0.804215512041079,1
"result.2",58.6110528668077,5.43648511569653,0.347977973789444,0.864797360174699,0.22076017644115,1.53423672708774,0,0,0.740900440521848,1
"result.3",59.5345590204825,5.63065843712452,0.314719654351455,0.927918323074828,0.202046098716329,1.67580156805248,0,0,0.804246455583242,1
"result.4",61.5827873981777,4.81369418994248,0.29037161310861,0.965521701213471,0.184724203476696,2.37032414383454,0,0,0.864913388060946,1
"result.5",58.9638409761476,4.38054435222661,0.332071190406754,0.892481482712093,0.203850275602469,2.05836003662515,0,0,0.808003612629319,1
"result.6",63.995157456672,5.45074550790677,0.269474913214543,0.998593958862512,0.194311755948868,2.2160367694364,0,0,0.726567547093308,1
"result.7",60.3278438635929,5.16005598068312,0.309489843702333,0.922625490193451,0.185395242046151,2.06726379579606,0,0,0.865451934065842,1
"result.8",62.7826583028612,4.97103139572923,0.272033061450253,1.01484389706859,0.194215377541952,2.20267860571687,0,0,0.813498274906717,1
"result.9",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.10",58.6929403840954,5.16823235288462,0.329773564336001,0.895265736602067,0.212678678489887,1.79292148749534,0,0,0.882254331911622,1
"result.11",62.7573201822094,4.87396135276508,0.268658155809307,1.00173935848,0.177672126423064,2.32672137540147,0,0,0.792474689075113,1
"result.12",64.2253022982011,4.81242171858308,0.247193793616357,1.07697591292322,0.176183649056317,2.39913427598146,0,0,0.789950257082831,1
"result.13",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.14",59.1594222023692,5.26075359466055,0.329023402352506,0.896621513247139,0.217206794647801,2.27817916761049,0,0,0.791944435015654,1
"result.15",59.4695996727769,5.47876154305067,0.336208245344863,0.860886449818458,0.209942169043415,1.80495916600986,0,0,0.642545061299864,1
"result.16",61.9522922258578,5.06353784267531,0.294972558353713,0.937566698027363,0.181447542183928,2.29946361096129,0,0,0.863473934006747,1
"result.17",57.6926050588092,5.22578864864551,0.339763095477214,0.908320992725541,0.221450752191837,1.68749357103065,0,0,0.823169211059607,1
"result.18",59.4377298194344,5.07120403676819,0.312900596876894,0.936712152809695,0.181402780074665,1.95773559927333,0,0,0.815351808600887,1
"result.19",60.5307791962453,4.76312407015708,0.305345804149915,0.920449911213014,0.194298916922829,2.10261067425149,0,0,0.798071496591215,1
"result.20",62.6996016651495,5.86930589976349,0.270014900547909,1.01462963885509,0.181656623913561,2.07434611778219,0,0,0.792382793229798,1
"result.21",68.0001766506991,5.55137537319677,0.216446381859095,1.12402893088819,0.149410704237144,2.20611922077672,0,0.0200993922635872,0.701114150965288,1.00053117430786
"result.22",65.1262842346161,4.87168956269989,0.237978807420603,1.07881126141834,0.193504633408377,2.43815086551423,0,0,0.796275979972897,1
"result.23",59.2198298342222,4.41254443567855,0.335789550906355,0.847060366917074,0.180997961968367,2.19843557684581,0,0,0.900057105347868,1
"result.24",62.3924704610159,5.53457115246411,0.267279763479969,1.03583856437562,0.185135698838372,2.33131654791257,0,0,0.830204171773947,1
"result.25",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.26",66.056710212488,5.52791743779099,0.240627686812455,1.05931498037548,0.171097490898323,2.29150433892896,0,0.0680960680005558,0.637496778815598,1.00210922445141
"result.27",60.7321786641816,5.41992473553498,0.306769297954527,0.937797710720364,0.204234341470553,1.9002616107792,0,0,0.675653081294926,1
"result.28",57.4561955404337,4.91120102471848,0.35602216092996,0.842697666029521,0.195801830438463,1.81152778721731,0,0,0.817801238387833,1
"result.29",60.5418259791944,5.49488055728049,0.30256380918609,0.960611651590168,0.195253157907908,2.18635928326196,0,0,0.810812318617242,1
"result.30",54.3127892440572,5.41130811445814,0.432239620410623,0.78708465881888,0.250521822972379,1.68925502546862,0,0,0.835927584920544,1
"result.31",62.7474366566181,5.14818711187355,0.269686492851309,1.00209669046103,0.196114669912649,2.07114692432542,0,0,0.913200803681875,1
"result.32",61.5266925164636,5.76454545978497,0.282596862686248,1.00398928440608,0.189704731342406,2.16300628709902,0,0,0.803025217508006,1
"result.33",59.4551191969222,4.96466714385531,0.321017240422723,0.901444107883396,0.159368867925878,2.27758517438912,0,0,0.795428224058301,1
"result.34",62.2786872659357,5.40318717041508,0.29059885057034,0.942566325404181,0.188925408966675,2.33742765723936,0,0,0.643970848423419,1
"result.35",64.5066700756487,4.55453895922735,0.254699704699213,1.02080275821848,0.1784693980083,2.28694392985586,0,0,0.686407824327354,1
"result.36",61.9735342960597,5.90855277109579,0.283068342334508,0.99663408580368,0.202964120516055,2.23045703479886,0,0,0.797136424517637,1
"result.37",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.38",56.7956393000001,5.02061606228561,0.383765881202925,0.810351728414279,0.214190750352083,2.03033427161878,0,0,0.802624972372217,1
"result.39",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.40",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.41",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.42",65.7374775840685,5.25324135393916,0.233472260071029,1.07159684316416,0.172782952508187,2.5798440977758,0,0.211106964475977,0.782056463846884,1.00365011644385
"result.43",61.9164526925241,4.94405782222234,0.281748989111549,0.985504296900122,0.170307131729967,2.51950377064572,0,0,0.837323456475166,1
"result.44",64.109426373746,4.97390340939321,0.264412307347073,0.993480577818134,0.170278916505995,2.27681911883646,0,0,0.767904203512034,1
"result.45",61.2374037133794,5.42680414046676,0.30685376237207,0.922643429493522,0.17489146393019,2.33916943721329,0,0,0.96708957568688,1
"result.46",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.47",61.6308881412152,5.8123897092775,0.295715439043716,0.953277583122507,0.202895793465525,2.12403757329514,0,0,0.789177872547317,1
"result.48",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.49",59.9582210984613,4.76753100283738,0.319240136674553,0.900267481418349,0.181523756477776,2.21412051808538,0,0,0.821481677169135,1
"result.50",60.142529265267,5.16281956628701,0.319441375308337,0.891578697912487,0.193430621036772,2.05854144651687,0,-0.14232354481961,0.790982448106622,1.00403811811845
"result.51",61.6409471154747,6.10501830348665,0.291547991109057,0.942212074273002,0.184309834863854,1.83905804878957,0,0,0.164410049805359,1
"result.52",60.1663465059963,4.71401084122495,0.301479377859705,0.95059121955758,0.18819508436928,2.30600425037334,0,0,0.810775825835107,1
"result.53",59.8539296589485,5.57946535032819,0.325919145820017,0.863024156191177,0.212081723167378,1.73691781863282,0,0,0.829722810188254,1
"result.54",61.007682639153,5.42060485917106,0.304403760514314,0.927745090202112,0.198138126696382,2.13172313388949,0,0,0.778822876952375,1
"result.55",59.7984940001995,5.5059239207535,0.311067034231861,0.940037798312249,0.203049459091805,2.04957532746865,0,-6.16046086737763,0.815540885142604,0.981641167326218
"result.56",63.491606998808,5.65323770385135,0.274426639207961,0.979703932031567,0.177606375172232,2.1251758980229,0,0,0.731260111714428,1
"result.57",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.58",63.1913456539821,5.0308278536405,0.269585422371612,0.997098004584865,0.176013720801824,2.14826639055474,0,0,0.741185811345211,1
"result.59",58.801081724117,5.19706556599606,0.337871009929292,0.878357614204029,0.197005705976051,1.8518182270341,0,0,0.8300860084546,1
"result.60",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.61",60.4042868733178,5.17663487224593,0.294608557776604,0.985000798597519,0.162574504533536,2.51043088947523,0,-10.7684257613156,0.804734558310086,1.0266747412051
"result.62",65.6789315523894,4.53506088651168,0.243245856133549,1.04539814439902,0.185448392909288,2.14775245860807,0,0,0.748300332008811,1
"result.63",57.1515976440532,5.78366169642606,0.360673459338228,0.867512757629723,0.235178053974863,1.52975806830714,0,-6.06482423968269,0.814299569813949,0.989191156765683
"result.64",63.9995856982878,5.52125630887317,0.254431302500208,1.03695248911414,0.198352621495249,2.25447091284753,0,0,0.789038512266347,1
"result.65",60.1080190570989,5.9859989827624,0.32044693490666,0.893846739964162,0.211570890562787,1.90496147348296,0,0,0.864329602773821,1
"result.66",55.9735630227206,4.95744837181648,0.404600261925464,0.78912326376695,0.221708326101978,1.76271731299987,0,0,0.814178181695529,1
"result.67",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.68",58.6290399281153,5.23748257549325,0.340290616012577,0.8968096302552,0.218500075361477,1.71162534947252,0,0,0.735176747760679,1
"result.69",62.1869159816054,4.98359970423029,0.278628526919706,1.00813130749072,0.178713004693482,2.24056489425986,0,0,0.816144408868229,1
"result.70",60.4732699750027,4.88086678761982,0.312152639957227,0.910083769022543,0.205253987864512,2.07685511243558,0,0,0.859294720331085,1
"result.71",65.4060919199752,5.40787403569541,0.250364963635924,1.01991299580573,0.158232704020037,2.214052090635,0,0,0.712537632868794,1
"result.72",61.0290218123286,5.2119269705328,0.296828918873923,0.966207642052018,0.164896776364916,2.19333373135045,0,11.6591729832475,0.798983232859334,0.988281238786006
"result.73",59.7179729727289,5.53991333328904,0.325070262712625,0.880302631907257,0.197712473145799,2.08302014429009,0,0,0.593455861569415,1
"result.74",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.75",59.6072520434414,5.5584011326699,0.336308346521238,0.864680881723114,0.218949063355985,1.91834602227327,0,0,0.879283942295778,1
"result.76",61.2948390772848,5.87957438133109,0.294766194019642,0.963911351814961,0.193952517910479,2.00692765188403,0,0,0.696014617352762,1
"result.77",55.6309900094472,5.89127471089173,0.411713883560265,0.787807823172037,0.247743498480423,1.50200970096433,0,0,0.899579748584814,1
