"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"Median",61.4467237583225,5.57717296372408,0.286843255522276,0.977879388323458,0.189968656598207,2.02721178429264,0,0,0,0
"2.5%",54.094883141744,4.57214156851372,0.196518522740355,0.755627872109678,0.138926048041783,1.17089221738026,0,0,0,0
"97.5%",69.9252320965121,6.57231429653586,0.438739850737094,1.18044476568305,0.277698591503499,2.66125028492964,0,0,0,0
