"","summary.mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.Rhat","summary.n.eff"
"Linf_mu",60.1947355247986,1.65132730892079,57.2618511902241,59.0436651761381,60.0822155618196,61.2453793210548,63.7009904996011,1.00256104506481,1200
"Linf_std",5.49531091545357,0.338108983080738,4.84537341554385,5.26444015311572,5.48868570094242,5.72043375521453,6.17053853397628,1.0013772163901,4700
"Linf_tau",0.0334955105350005,0.0041813522570207,0.0262635762405473,0.0305592068862476,0.0331942816865587,0.0360824164056322,0.0425937125446218,1.0013772163901,4700
"Shape",26.8769464503944,4.28394741219859,19.7625496038151,23.8340949400146,26.4704915680103,29.4519638652575,36.3727163394775,1.00250189314823,1300
"deviance",3362.76913157534,120.32655050711,3116.52907709928,3282.91937224016,3367.03936502446,3447.28891270189,3584.5394410898,1.00198779873749,1900
"k_mu",0.347096978570798,0.158746456877566,0.0695868360044342,0.267742885884399,0.320681407606783,0.390220502183879,0.790875424386684,1.00113109271276,11000
"k_std",1.10347600814354,44.5267949600454,0.00958596287637035,0.0341920453376003,0.0972933842072066,0.292833419941974,3.30754952865746,1.00096211321671,29000
"k_tau",1290.61207314085,3405.65915581025,0.0914086484423118,11.6616155769562,105.641213207749,855.361775660689,10882.4959567472,1.00096211321671,29000
"rate",10.4222605124952,1.49568919027824,7.88378394989919,9.36493570956368,10.2904722872111,11.3262911372202,13.7127994989094,1.00249329159281,1300
"tau",0.262388945074567,0.0422155720226385,0.193144465290131,0.232355726495871,0.257514138206954,0.287748944861467,0.356966882710229,1.00180103103386,2300
"variance",3.90699219747729,0.610463102603941,2.80138031967452,3.47525166593204,3.88328193148113,4.30374587741339,5.17747168420206,1.00180103103386,2300
