"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"Median",50,11.7779082070493,0.360108844090797,0.920664657710947,0.249430645319289,1.52558014763751,0,0,0,0
"2.5%",50,10.4411502556185,0.335614727110395,0.863412980737536,0.203263429582326,1.01107621260593,0,0,0,0
"97.5%",50,13.3166676113125,0.383923090462888,0.9688792816296,0.297109832796396,1.98519027286768,0,0,0,0
