"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"Median",60.9754615674784,5.29021174734797,0.298606865178383,0.948264627147759,0.190706269684885,2.08117399730572,0,0,0,0
"2.5%",56.0431507964328,4.52367204969661,0.228508465885379,0.800120097646769,0.150804104708097,1.50904871285051,0,0,0,0
"97.5%",66.7128077346033,6.05921378298466,0.394614347352236,1.09458111839135,0.243588393086493,2.5733208139146,0,0,0,0
