"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"result.1",69.7674940136149,4.50969346677005,0.151692621247592,1.448449648832,0.146922411278711,3.10452470500662,0,-0.812330243520761,1.06180169786655,2.36153210601622
"result.2",69.7674940136149,4.50969346677005,0.151692621247592,1.448449648832,0.146922411278711,3.10452470500662,0,-0.812330243520761,1.06180169786655,2.36153210601622
"result.3",68.4682665968316,2.83998298681289,0.180334446660555,1.2794109969653,0.176170731938298,3.00913724643294,0,-0.581829603036848,1.36434302900139,2.8542530787256
"result.4",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.5",NA,NA,NA,NA,NA,NA,NA,NA,NA,NA
"result.6",68.8274577344615,4.21324606440848,0.171635860184329,1.31823360535809,0.145665152246272,2.90375526964859,0,-0.602246752824986,1.26834120081339,2.73826405490504
"result.7",67.7086689593991,4.09053585366531,0.185475618814969,1.2729745204546,0.170096881653437,2.7822753522569,0,-0.542313582914499,1.39753889627659,2.91488515613681
"result.8",68.5695502841434,5.1854742134404,0.148043843332797,1.49293721772598,0.147835686480974,3.14380993085078,0,-0.832689280658126,1.40199243842124,1.875876561022
"result.9",68.5695502841434,5.1854742134404,0.148043843332797,1.49293721772598,0.147835686480974,3.14380993085078,0,-0.832689280658126,1.40199243842124,1.875876561022
"result.10",68.212123641333,5.18497503582424,0.156701248834845,1.43879799967244,0.152336287096004,3.00642310330742,0,-0.760669001386885,1.3229799699832,2.35591453166127
"result.11",67.814638386433,5.20455180419945,0.167958996442697,1.3726348580433,0.157849743393208,2.8458037202305,0,-0.675182606974316,1.22344179277815,2.75356406095379
"result.12",67.814638386433,5.20455180419945,0.167958996442697,1.3726348580433,0.157849743393208,2.8458037202305,0,-0.675182606974316,1.22344179277815,2.75356406095379
"result.13",68.3341224187399,5.19253475518566,0.153626262386515,1.45762019701718,0.150668864480817,3.05293902315529,0,-0.777779601470304,1.34803313606396,2.18633761893395
"result.14",68.5695502841434,5.1854742134404,0.148043843332797,1.49293721772598,0.147835686480974,3.14380993085078,0,-0.832689280658126,1.40199243842124,1.875876561022
"result.15",69.2659081723514,3.88384368874341,0.15087176186174,1.47730349635256,0.175111607933731,3.01481708959828,0,-0.779730469912032,1.71827268700638,1.99668599764736
"result.16",69.2659081723514,3.88384368874341,0.15087176186174,1.47730349635256,0.175111607933731,3.01481708959828,0,-0.779730469912032,1.71827268700638,1.99668599764736
"result.17",69.0701236730909,5.30770903784258,0.146101709452715,1.5,0.124926253381908,3.38372876277969,0,-0.805544672312805,1.46878795785131,1.55889363259825
"result.18",70.7174956069973,2.30609602689622,0.158129109377657,1.3733959961661,0.172360003606136,3.05455347063714,0,-0.671145622130004,1.79059279609919,2.33475528731099
"result.19",70.7174956069973,2.30609602689622,0.158129109377657,1.3733959961661,0.172360003606136,3.05455347063714,0,-0.671145622130004,1.79059279609919,2.33475528731099
"result.20",69.8048952240107,4.6154574359301,0.139128568118457,1.5,0.141463308443411,3.23851055600574,0,-0.925592829761957,1.67462000289733,1.78379084293421
"result.21",69.2659081723514,3.88384368874341,0.15087176186174,1.47730349635256,0.175111607933731,3.01481708959828,0,-0.779730469912032,1.71827268700638,1.99668599764736
"result.22",68.5790580498921,3.31895930240333,0.169592078512057,1.36217819483434,0.149204985346194,3.41450474586692,0,-0.679196732198689,1.50568417956342,2.45527185128975
"result.23",68.8238394857449,3.33737910389859,0.159185957770125,1.42662534061125,0.145041356310353,3.55787368335595,0,-0.727859978873023,1.63715166633325,1.76032815701706
"result.24",67.7223713495243,3.01020247686924,0.185681182613869,1.28903744498585,0.152965671272542,3.27461408186938,0,-0.543207611617682,1.26527159537498,2.87651939333728
"result.25",70.6884820354634,2.98321989897875,0.146173754959335,1.49859476837554,0.17479225967804,3.41440122116756,0,-0.809707120588069,1.78925769972973,1.97859430717922
