"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"Median",50,11.7958243186463,0.359925208520594,0.920478716627379,0.249575785187587,1.51570930075248,0,0,0,0
"2.5%",50,10.3445722176338,0.335193961274933,0.859352148380505,0.204364113572269,1.01537973361969,0,0,0,0
"97.5%",50,13.3385857328412,0.387766580802749,0.970866650987331,0.298382211744211,1.98921384216747,0,0,0,0
