"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"result.1",72.509070480955,5.59782843673036,0.16500989368811,1.29309626698293,0.170813798847965,2.33232455045102,0,-0.62618768803889,3.87021651421945,2.66069782846012
"result.2",72.1457938719935,5.36538267598494,0.161935881441056,1.32665526605671,0.145189126354952,2.64142536008696,0,-0.65304089571076,4.34340691976104,2.55403004110708
"result.3",69.6619414382527,7.07258892424715,0.195644323569152,1.15819493015966,0.183866483768458,2.15748441224008,0,-0.473623845137234,2.40566521297176,3.16498840376633
"result.4",69.7549864705059,5.69236693337795,0.203717608069159,1.146157392973,0.170606784417983,2.06372602455127,0,-0.438055648118188,2.55454606295323,3.39408111549417
"result.5",71.0536943877115,5.55722914555338,0.188167959268981,1.21430807549854,0.179792658796608,2.21056920221255,0,-0.481672355031474,3.75292484729558,3.08228835886373
"result.6",71.0437379067926,6.11854727627764,0.178242198978379,1.2560624589361,0.169509558218919,2.22581177338651,0,-0.551493431936482,4.03006958986319,2.85532122567455
"result.7",70.0208092750702,6.52051844691174,0.183546035888524,1.2295533537358,0.152424838962681,2.21493017158698,0,-0.557172169952716,2.90036671782754,2.94693428934264
"result.8",69.2081503786088,4.82392748289878,0.197602606411925,1.15761124237652,0.152701874718134,2.31679029273058,0,-0.472518934812423,3.6380339803526,3.39246380486519
"result.9",70.194089529283,4.70095268711267,0.182785334028074,1.21661800528115,0.149194213003507,2.3737696145753,0,-0.532080834746458,4.30066868350204,2.70467947694263
"result.10",69.2081503786088,4.82392748289878,0.197602606411925,1.15761124237652,0.152701874718134,2.31679029273058,0,-0.472518934812423,3.6380339803526,3.39246380486519
"result.11",70.194089529283,4.70095268711267,0.182785334028074,1.21661800528115,0.149194213003507,2.3737696145753,0,-0.532080834746458,4.30066868350204,2.70467947694263
"result.12",70.194089529283,4.70095268711267,0.182785334028074,1.21661800528115,0.149194213003507,2.3737696145753,0,-0.532080834746458,4.30066868350204,2.70467947694263
"result.13",70.194089529283,4.70095268711267,0.182785334028074,1.21661800528115,0.149194213003507,2.3737696145753,0,-0.532080834746458,4.30066868350204,2.70467947694263
"result.14",69.2081503786088,4.82392748289878,0.197602606411925,1.15761124237652,0.152701874718134,2.31679029273058,0,-0.472518934812423,3.6380339803526,3.39246380486519
"result.15",68.0677119723691,6.14623582284759,0.219697854301585,1.10320950585977,0.180159183339246,2.1861141665211,0,-0.380793157832109,1.71668950270695,3.90186076019154
"result.16",70.3048674383683,4.25490160706856,0.178109825640493,1.28004812878368,0.175898916918755,2.98559654327325,0,-0.56117386018349,3.63059891044385,2.6970715472862
"result.17",68.0677119723691,6.14623582284759,0.219697854301585,1.10320950585977,0.180159183339246,2.1861141665211,0,-0.380793157832109,1.71668950270695,3.90186076019154
"result.18",70.3048674383683,4.25490160706856,0.178109825640493,1.28004812878368,0.175898916918755,2.98559654327325,0,-0.56117386018349,3.63059891044385,2.6970715472862
"result.19",70.3048674383683,4.25490160706856,0.178109825640493,1.28004812878368,0.175898916918755,2.98559654327325,0,-0.56117386018349,3.63059891044385,2.6970715472862
"result.20",70.3048674383683,4.25490160706856,0.178109825640493,1.28004812878368,0.175898916918755,2.98559654327325,0,-0.56117386018349,3.63059891044385,2.6970715472862
"result.21",68.0677119723691,6.14623582284759,0.219697854301585,1.10320950585977,0.180159183339246,2.1861141665211,0,-0.380793157832109,1.71668950270695,3.90186076019154
"result.22",68.8130113134007,7.07144253781724,0.220684043855016,1.04946349207682,0.175989545072617,1.7482202384191,0,-0.358090872997133,1.13196536880518,3.82296903449741
"result.23",80.3885504900637,6.32564480815016,0.116449477844504,1.5,0.111807746546002,2.62787080981309,0,-0.93128571442072,7.44184527600419,1.60011259314234
"result.24",68.8130113134007,7.07144253781724,0.220684043855016,1.04946349207682,0.175989545072617,1.7482202384191,0,-0.358090872997133,1.13196536880518,3.82296903449741
"result.25",80.3885504900637,6.32564480815016,0.116449477844504,1.5,0.111807746546002,2.62787080981309,0,-0.93128571442072,7.44184527600419,1.60011259314234
"result.26",80.3885504900637,6.32564480815016,0.116449477844504,1.5,0.111807746546002,2.62787080981309,0,-0.93128571442072,7.44184527600419,1.60011259314234
"result.27",76.3519520488952,5.63946520058943,0.136895895205783,1.41070951751604,0.12337830795162,2.5424781582417,0,-0.79462886267588,6.45553172337919,2.28309740785326
"result.28",68.9986149459798,7.14193349695182,0.218248081487998,1.05634155957288,0.175226118716916,1.75057345393847,0,-0.364392073004646,1.16010132645705,3.70680200553875
"result.29",67.8469393657014,5.86943602846297,0.212618636422877,1.12673102292401,0.170050919570841,2.24641455958857,0,-0.417948735243245,2.41300964642993,3.30755750022619
"result.30",67.0970251019426,5.58737156555441,0.230052566243942,1.07740502684238,0.178131141071374,2.3756354036826,0,-0.353433215656032,1.9278674470841,3.87299800448754
"result.31",67.2280666553067,5.8467329168674,0.222500526057196,1.09530869378689,0.173440128734128,2.2135187762234,0,-0.384231979577698,2.11259611413691,3.85415560205542
