"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"Median",60.9041023252439,5.30197978987994,0.299794134265854,0.94629751017487,0.191063507017166,2.0794013375174,0,0,0,0
"2.5%",56.0303304271162,4.51733996117014,0.227437590460564,0.798133217305123,0.150906473152893,1.50083916101046,0,0,0,0
"97.5%",66.7483646392708,6.04350412965305,0.394509441274101,1.0969145969493,0.24443478678034,2.57168060001325,0,0,0,0
