"","summary.mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.Rhat","summary.n.eff"
"Linf_mu",60.1395964228311,1.63748212507887,57.1619495122445,59.0033505517424,60.0457852794647,61.1911580166065,63.5580576388148,1.00715606792556,380
"Linf_std",5.4968901158014,0.338146548576515,4.84351514715328,5.2671426341382,5.49112693720925,5.72342045298281,6.1726934813973,1.00096413305173,29000
"Linf_tau",0.0334759187734843,0.00417492630465818,0.0262452417009042,0.0305273213026554,0.0331647733280711,0.0360453993599701,0.0426264019161826,1.00096413305173,29000
"Shape",26.5794690323962,4.11987939128162,19.5561457313536,23.6273179562054,26.2315105760171,29.1676290447502,35.5627761778983,1.00408374787099,640
"deviance",3357.32320330535,119.374875371886,3108.87700350986,3278.88450519311,3362.28236760827,3440.52256846375,3576.10763491381,1.00398865378829,660
"k_mu",0.347179342652059,0.158360331387314,0.0644736018507015,0.268086021147165,0.321698202304085,0.391363969873083,0.784332141108152,1.00095062502144,29000
"k_std",0.875768764702522,24.3928463496218,0.00971316292367632,0.034255167378054,0.0973740295053029,0.294488502351658,3.06744626231367,1.00095100888107,29000
"k_tau",1270.3850002456,3342.65911981393,0.106278660879147,11.5309028519388,105.466301288076,852.212327620891,10599.3358434121,1.00095100888107,29000
"rate",10.3275904265445,1.4509824980283,7.82639571261163,9.29172711370784,10.2125431294662,11.2486843129328,13.4926729730259,1.00240003160824,1400
"tau",0.264330893859192,0.0423304312068924,0.195629872575025,0.233847930500121,0.259803925594874,0.289375735753566,0.359229317858209,1.00348944419588,790
"variance",3.87707935356486,0.600893441832017,2.78373715698425,3.45571475575134,3.84905654412379,4.27628330026844,5.11169376556484,1.00348944419588,790
