"","summary.mean","summary.sd","summary.2.5.","summary.25.","summary.50.","summary.75.","summary.97.5.","summary.Rhat","summary.n.eff"
"Linf_mu",77.4466260750143,33.0771261135405,13.2152180215745,71.608759050017,74.5472241201218,78.3112484348223,164.950371040577,1.00097086732697,29000
"Linf_std",94.4654171210051,2233.07274169917,0.0132069160910536,0.145230919749641,1.62710040327501,18.2181276759734,425.366067168801,1.00106011620231,18000
"Linf_tau",519.684735304814,2199.03823107714,5.52680721997749e-06,0.00301295411167712,0.37772114243973,47.4112957206821,5733.20093204949,1.00106011620231,18000
"Shape",32.6226214170031,3.60420607140604,26.1722365038644,30.1203190494756,32.4023762540466,34.9032990349069,40.3209036073843,1.00108271338044,15000
"deviance",4089.84064248933,39.3761369390356,4016.43947318768,4062.69713014894,4088.90460221516,4115.60502769472,4170.05598504085,1.00113524096988,11000
"k_mu",0.241013203902248,0.175732897302594,0.0364316218665576,0.142490787117585,0.182203922843985,0.273334255369419,0.770681871104497,1.00101800933862,28000
"k_std",1.20872226236827,29.3935389756109,0.00965083036741959,0.0338806885840624,0.0934969723070162,0.299486254948923,3.74254861051983,1.00099912863425,29000
"k_tau",1264.21137944645,3295.9886915197,0.0713945565013175,11.1492642770848,114.394436973565,871.155220408935,10736.6954853652,1.00099912863425,29000
"rate",9.21846648479053,0.964420032785393,7.48415697104736,8.5464563781324,9.15772057314608,9.8296246759204,11.2687124775024,1.00112173519205,11000
"tau",0.105066958761065,0.00733419569874841,0.091058225385984,0.100043412514754,0.104932352876425,0.10998121294503,0.119832349773528,1.00096364820409,29000
"variance",9.56444436751859,0.672409042033502,8.34499199832024,9.09246200530458,9.52994927291552,9.99566063235322,10.9819842827062,1.00096364820409,29000
