"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"Median",62.8291494041333,5.04593173405246,0.276566613200727,0.983089973269512,0.169446572930919,2.49323581868294,0,0,0,0
"2.5%",58.1151783950087,4.29105491093761,0.21661807007535,0.840659996397941,0.136902051034682,1.99493021973425,0,0,0,0
"97.5%",68.3860758594133,5.75825724037102,0.356479699362179,1.12116211735146,0.207169576150194,2.92504389396676,0,0,0,0
