"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"Median",65.0153159718118,5.8743024824644,0.259920882795493,1.00311575891412,0.182211175301596,2.15536757727155,0,-0.312033980502531,1.54346306787964,4.37209935836725
"2.5%",61.7762100984166,4.83860950400297,0.227562741702489,0.914126752550897,0.142586655585987,1.59248210819609,0,-0.455855293876707,0.152192165572751,3.8407962637717
"97.5%",67.5131962536481,6.83353871178947,0.305770171484033,1.08975976372674,0.234945217740979,2.67824569774138,0,-0.189422999282842,2.9606602580592,4.96639584970172
