"","mu.L","sig.L","k","mu.A","sig.A","sig.sci","sig.f","a0","sig.oto","sig.lf"
"result.1",67.8582968288096,4.53444952686671,0.218085909645827,1.10006959882276,0.161863300895284,2.5672966287149,0,-0.359869800762556,0.917810078585022,4.67043042840338
"result.2",68.9824168709583,4.76032138482215,0.207884197787696,1.11743139254706,0.164678169854953,2.58823435561821,0,-0.419350743505556,0.820486983045644,4.47034614999538
"result.3",69.3463861461063,4.0647635047834,0.20093471154476,1.15093493219819,0.147993446629871,2.77971555907323,0,-0.422658716143856,1.47051863870607,4.41380396570231
"result.4",67.3387441523802,4.46857555684381,0.222122097027317,1.10156430148917,0.176560705123851,2.71935517357594,0,-0.344021352976461,0.863547006780149,4.72968126754427
"result.5",69.5571023091616,4.92729602785888,0.195826629791459,1.1767578038998,0.131239095630973,2.63796405407582,0,-0.489450547662744,0.892139593848183,4.22013211642727
"result.6",67.7511858007675,4.98822379377283,0.221820670468619,1.08707787233845,0.142058160934819,2.49239558569929,0,-0.312534686462117,0.749511463474037,4.8517542055139
"result.7",66.7671620065723,5.45041844011486,0.227957429499191,1.05867836580587,0.162073371653981,2.21310439525753,0,-0.344304566690819,0.733485768854936,4.75369585630319
"result.8",67.6968989558892,4.56173410526721,0.212214566152269,1.1405417883063,0.163439847535511,2.37195378675718,0,-0.380346282959226,1.03825603433755,4.56163596032759
"result.9",68.496359436743,4.82750420847395,0.216406014618297,1.10762146139724,0.172456950256376,2.17797184824318,0,-0.345252930562998,0.975748284852906,4.72713814028303
"result.10",69.2918951731658,4.70252301691882,0.200498477601632,1.1668957764199,0.16262568033114,2.4535661420566,0,-0.447556384813658,0.725573945374581,4.34403626045209
"result.11",67.4179598726269,5.124881431937,0.226493958741488,1.09702454045593,0.174110308598001,2.37530438142051,0,-0.382298022410106,0.72787020291909,4.69571401775771
"result.12",67.6571168563088,4.74657737794244,0.226283607851424,1.08933409980215,0.159659176737349,2.58993784996467,0,-0.309133232497149,0.854102139539106,4.88679890926481
